Delivery_person_Age,Delivery_person_Ratings,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,Multiple_deliveries,Festival,City_type,Time_taken(min),distance_km,is_weekend,month_intervals,year_quarter,order_prepare_time
22.0,4.6,conditions Windy,Jam ,2,Drinks ,electric_scooter ,1.0,No ,Urban ,21,12.401,False,middle_month,1,5.0
38.0,4.8,conditions Stormy,Low ,1,Buffet ,motorcycle ,1.0,No ,Metropolitian ,20,2.256,False,end_month,1,5.0
32.0,4.8,conditions Sunny,Jam ,1,Snack ,scooter ,1.0,No ,Metropolitian ,20,9.155,True,start_month,2,15.0
27.0,4.6,conditions Sandstorms,Medium ,0,Snack ,motorcycle ,0.0,No ,Urban ,14,5.797,True,start_month,2,5.0
30.0,5.0,conditions Cloudy,Jam ,1,Drinks ,motorcycle ,2.0,No ,Semi-Urban ,47,14.834,True,middle_month,1,5.0
31.0,4.7,conditions Sunny,Jam ,1,Meal ,scooter ,1.0,No ,Metropolitian ,22,3.473,True,start_month,1,5.0
37.0,4.5,conditions Cloudy,Low ,1,Snack ,scooter ,0.0,No ,Metropolitian ,19,5.769,False,middle_month,1,5.0
26.0,4.4,conditions Stormy,Jam ,0,Drinks ,motorcycle ,1.0,No ,Metropolitian ,36,14.779,True,start_month,1,5.0
27.0,4.6,conditions Fog,Low ,2,Drinks ,scooter ,1.0,No ,Metropolitian ,13,2.308,False,start_month,1,5.0
37.0,4.0,conditions Cloudy,Jam ,2,Drinks ,scooter ,2.0,No ,Metropolitian ,37,10.383,False,middle_month,1,15.0
33.0,5.0,conditions Sunny,Medium ,1,Drinks ,scooter ,1.0,No ,Urban ,27,7.988,False,end_month,1,10.0
39.0,4.6,conditions Stormy,Jam ,2,Buffet ,scooter ,0.0,No ,Metropolitian ,30,6.804,True,start_month,2,15.0
27.0,4.6,conditions Cloudy,Jam ,2,Drinks ,electric_scooter ,1.0,No ,Metropolitian ,23,5.668,False,start_month,2,10.0
21.0,4.8,conditions Cloudy,Low ,0,Drinks ,motorcycle ,1.0,No ,Metropolitian ,24,2.255,False,middle_month,1,5.0
21.0,4.9,conditions Sandstorms,Jam ,0,Meal ,motorcycle ,1.0,No ,Metropolitian ,19,5.772,False,start_month,2,10.0
33.0,4.5,conditions Sunny,Medium ,1,Buffet ,scooter ,1.0,No ,Metropolitian ,18,14.834,False,middle_month,1,15.0
29.0,4.8,conditions Sandstorms,Low ,2,Snack ,scooter ,0.0,No ,Metropolitian ,10,5.638,False,end_month,1,10.0
23.0,4.6,conditions Windy,Jam ,1,Buffet ,motorcycle ,0.0,No ,Metropolitian ,26,8.112,False,start_month,1,10.0
25.0,5.0,conditions Stormy,Jam ,2,Buffet ,scooter ,1.0,No ,Metropolitian ,20,16.023,True,middle_month,1,5.0
30.0,4.9,conditions Sandstorms,Low ,2,Drinks ,motorcycle ,1.0,No ,Metropolitian ,24,5.769,False,middle_month,1,15.0
27.0,4.5,conditions Cloudy,Low ,2,Meal ,scooter ,1.0,No ,Urban ,29,10.149,False,middle_month,1,10.0
32.0,4.6,conditions Cloudy,High ,0,Buffet ,motorcycle ,1.0,No ,Metropolitian ,26,4.462,False,end_month,1,15.0
37.0,4.9,conditions Sandstorms,Low ,1,Buffet ,scooter ,0.0,No ,Metropolitian ,25,14.812,False,end_month,1,15.0
26.0,4.7,conditions Cloudy,Low ,1,Buffet ,motorcycle ,0.0,No ,Metropolitian ,19,2.319,False,end_month,1,5.0
33.0,4.8,conditions Windy,Low ,2,Drinks ,electric_scooter ,1.0,No ,Urban ,20,7.861,False,middle_month,1,15.0
23.0,4.9,conditions Stormy,Medium ,2,Meal ,scooter ,1.0,No ,Metropolitian ,20,9.259,True,end_month,1,5.0
20.0,4.6,conditions Stormy,Medium ,0,Buffet ,motorcycle ,1.0,No ,Metropolitian ,34,10.219,True,middle_month,1,10.0
27.0,4.8,conditions Windy,Low ,1,Buffet ,scooter ,0.0,No ,Metropolitian ,11,3.145,True,middle_month,1,15.0
20.0,4.7,conditions Stormy,Jam ,2,Drinks ,electric_scooter ,0.0,No ,Urban ,28,14.654,True,middle_month,1,10.0
36.0,5.0,conditions Sunny,Low ,1,Meal ,motorcycle ,0.0,No ,Metropolitian ,17,9.435,False,middle_month,1,5.0
34.0,4.9,conditions Windy,High ,1,Buffet ,motorcycle ,1.0,No ,Metropolitian ,32,4.511,False,end_month,1,10.0
21.0,4.8,conditions Windy,Medium ,1,Snack ,motorcycle ,1.0,No ,Metropolitian ,28,6.766,True,middle_month,1,15.0
38.0,3.5,conditions Windy,Jam ,2,Meal ,electric_scooter ,0.0,No ,Metropolitian ,32,8.114,True,middle_month,1,15.0
37.0,4.5,conditions Windy,Jam ,1,Buffet ,scooter ,0.0,No ,Urban ,25,9.175,True,middle_month,1,15.0
25.0,4.5,conditions Fog,Jam ,0,Snack ,motorcycle ,1.0,No ,Metropolitian ,36,9.154,False,middle_month,1,5.0
28.0,4.8,conditions Cloudy,Medium ,1,Snack ,motorcycle ,0.0,No ,Metropolitian ,16,4.718,False,start_month,1,5.0
37.0,4.5,conditions Fog,High ,2,Meal ,motorcycle ,1.0,No ,Metropolitian ,27,2.274,False,end_month,1,15.0
27.0,4.6,conditions Sunny,Jam ,2,Drinks ,scooter ,1.0,No ,Metropolitian ,14,6.674,False,middle_month,1,10.0
30.0,4.8,conditions Cloudy,Low ,2,Drinks ,scooter ,0.0,No ,Urban ,15,3.433,True,start_month,2,15.0
27.0,4.9,conditions Sunny,Medium ,1,Buffet ,motorcycle ,1.0,No ,Metropolitian ,18,6.957,False,end_month,1,5.0
28.0,4.7,conditions Stormy,Jam ,0,Meal ,motorcycle ,1.0,No ,Metropolitian ,30,6.766,False,start_month,1,10.0
37.0,4.8,conditions Fog,Jam ,1,Meal ,scooter ,1.0,No ,Metropolitian ,30,3.337,False,middle_month,1,15.0
31.0,4.5,conditions Sandstorms,Jam ,2,Buffet ,scooter ,1.0,No ,Metropolitian ,28,5.771,False,end_month,1,5.0
37.0,4.9,conditions Stormy,Low ,1,Meal ,motorcycle ,1.0,No ,Metropolitian ,26,12.271,False,start_month,2,5.0
27.0,4.8,conditions Sandstorms,Low ,1,Drinks ,motorcycle ,1.0,No ,Metropolitian ,18,9.23,True,start_month,1,10.0
24.0,4.8,conditions Sandstorms,Low ,2,Meal ,motorcycle ,0.0,No ,Urban ,10,1.154,False,middle_month,1,10.0
33.0,4.5,conditions Sunny,Jam ,1,Drinks ,motorcycle ,1.0,No ,Metropolitian ,31,10.386,True,end_month,1,5.0
38.0,4.8,conditions Fog,Low ,2,Drinks ,electric_scooter ,1.0,No ,Metropolitian ,19,1.16,False,middle_month,1,5.0
22.0,4.4,conditions Cloudy,Jam ,2,Snack ,motorcycle ,1.0,No ,Urban ,31,14.996,False,middle_month,1,10.0
29.0,4.4,conditions Cloudy,Jam ,1,Snack ,scooter ,1.0,No ,Metropolitian ,31,10.233,False,start_month,2,5.0
24.0,4.5,conditions Cloudy,Jam ,1,Drinks ,scooter ,1.0,No ,Urban ,28,5.686,False,end_month,1,15.0
34.0,4.8,conditions Cloudy,Jam ,0,Snack ,motorcycle ,1.0,No ,Urban ,31,6.866,False,start_month,1,10.0
31.0,4.7,conditions Stormy,Low ,2,Snack ,electric_scooter ,0.0,No ,Metropolitian ,24,2.255,False,middle_month,1,10.0
36.0,4.1,conditions Stormy,Medium ,2,Drinks ,motorcycle ,1.0,No ,Metropolitian ,35,10.303,False,start_month,2,10.0
28.0,4.9,conditions Fog,High ,0,Drinks ,motorcycle ,0.0,No ,Urban ,21,1.154,False,start_month,1,5.0
28.0,4.8,conditions Windy,Medium ,0,Buffet ,motorcycle ,0.0,No ,Urban ,26,8.081,True,middle_month,1,15.0
21.0,4.6,conditions Stormy,Jam ,1,Snack ,motorcycle ,1.0,No ,Metropolitian ,26,3.478,False,start_month,1,10.0
22.0,4.8,conditions Sunny,Medium ,2,Snack ,motorcycle ,0.0,No ,Urban ,10,15.067,False,start_month,1,10.0
29.585221590422037,4.7,conditions Fog,Low,3,Snack ,motorcycle ,1.0,No ,Metropolitian ,19,17904.391,False,middle_month,1,10.0
29.0,4.8,conditions Fog,Low ,2,Drinks ,motorcycle ,1.0,No ,Metropolitian ,26,12.58,False,end_month,1,15.0
20.0,4.7,conditions Sandstorms,Medium ,2,Snack ,scooter ,1.0,No ,Urban ,16,9.23,False,end_month,1,5.0
25.0,5.0,conditions Windy,Jam ,2,Snack ,scooter ,0.0,No ,Urban ,18,14.876,False,start_month,1,15.0
26.0,4.8,conditions Sandstorms,Jam ,0,Snack ,motorcycle ,1.0,No ,Metropolitian ,28,9.275,True,end_month,1,15.0
29.585221590422037,4.7,conditions Fog,Low,0,Meal ,motorcycle ,0.0,No ,Metropolitian ,41,14.883,True,middle_month,1,10.0
31.0,3.8,conditions Cloudy,Low ,2,Drinks ,scooter ,0.0,No ,Metropolitian ,31,8.079,True,end_month,1,5.0
26.0,5.0,conditions Stormy,Low ,2,Meal ,motorcycle ,1.0,No ,Urban ,19,11.008,False,middle_month,1,15.0
34.0,4.5,conditions Sunny,Jam ,0,Snack ,motorcycle ,1.0,No ,Metropolitian ,24,4.718,False,start_month,2,5.0
23.0,4.8,conditions Cloudy,Medium ,0,Snack ,motorcycle ,1.0,No ,Metropolitian ,38,8.115,False,end_month,1,10.0
32.0,4.6,conditions Cloudy,Jam ,1,Drinks ,scooter ,2.0,No ,Metropolitian ,40,10.416,False,start_month,1,10.0
21.0,4.6,conditions Windy,High ,1,Drinks ,scooter ,1.0,No ,Urban ,13,4.638,False,start_month,2,15.0
29.585221590422037,4.7,conditions Windy,Low ,2,Drinks ,scooter ,0.0,No ,Urban ,17,2.29,True,middle_month,1,10.0
38.0,4.8,conditions Sunny,Jam ,2,Snack ,electric_scooter ,1.0,No ,Metropolitian ,15,5.699,True,start_month,1,15.0
22.0,5.0,conditions Sunny,Jam ,2,Snack ,scooter ,0.0,No ,Metropolitian ,17,3.383,False,middle_month,1,5.0
31.0,4.5,conditions Sandstorms,Jam ,1,Buffet ,scooter ,1.0,No ,Metropolitian ,25,10.15,False,start_month,1,5.0
31.0,4.1,conditions Sandstorms,High ,0,Meal ,motorcycle ,0.0,No ,Metropolitian ,39,4.559,False,middle_month,1,15.0
31.0,4.9,conditions Windy,Low ,1,Meal ,motorcycle ,1.0,No ,Metropolitian ,23,5.67,False,start_month,2,10.0
39.0,4.8,conditions Windy,High ,2,Drinks ,scooter ,2.0,No ,Metropolitian ,33,1.137,False,start_month,1,15.0
39.0,5.0,conditions Sunny,Low ,2,Buffet ,scooter ,0.0,No,Urban ,11,5.705,False,middle_month,1,5.0
28.0,4.5,conditions Fog,Medium ,1,Meal ,motorcycle ,0.0,No ,Metropolitian ,12,3.419,True,middle_month,1,5.0
39.0,5.0,conditions Sunny,Medium ,1,Snack ,motorcycle ,1.0,No ,Metropolitian ,19,4.58,False,start_month,1,5.0
27.0,4.5,conditions Windy,Low ,1,Meal ,motorcycle ,1.0,No ,Metropolitian ,12,10.303,False,middle_month,1,5.0
36.0,4.7,conditions Windy,Low ,2,Snack ,scooter ,1.0,No ,Metropolitian ,21,14.834,False,start_month,2,15.0
33.0,4.0,conditions Sandstorms,Low ,0,Drinks ,motorcycle ,1.0,No ,Metropolitian ,31,2.289,False,start_month,1,10.0
29.0,4.9,conditions Stormy,Medium ,1,Buffet ,scooter ,0.0,No ,Urban ,18,10.285,False,middle_month,1,10.0
22.0,4.6,conditions Cloudy,Low ,2,Buffet ,scooter ,1.0,No ,Metropolitian ,15,1.138,False,middle_month,1,5.0
39.0,4.5,conditions Stormy,Low ,1,Drinks ,scooter ,0.0,No ,Metropolitian ,26,2.29,False,middle_month,1,5.0
29.0,4.9,conditions Windy,Medium ,0,Meal ,motorcycle ,1.0,No ,Metropolitian ,24,14.776,True,middle_month,1,15.0
25.0,4.9,conditions Sandstorms,Low ,1,Buffet ,motorcycle ,0.0,No ,Metropolitian ,14,7.965,False,middle_month,1,5.0
25.0,4.9,conditions Windy,Medium ,1,Meal ,motorcycle ,1.0,No ,Urban ,16,14.814,False,end_month,1,10.0
34.0,4.6,conditions Stormy,Low ,2,Buffet ,scooter ,0.0,No ,Metropolitian ,24,2.29,False,middle_month,1,5.0
28.0,5.0,conditions Windy,Low ,0,Snack ,motorcycle ,0.0,No ,Urban ,15,10.322,False,middle_month,1,10.0
34.0,4.9,conditions Sunny,Low ,2,Snack ,scooter ,1.0,No ,Metropolitian ,25,12.507,False,middle_month,1,15.0
32.0,4.7,conditions Sandstorms,Low ,1,Drinks ,motorcycle ,1.0,No ,Metropolitian ,27,2.315,False,end_month,1,5.0
25.0,4.9,conditions Sunny,Jam ,0,Meal ,motorcycle ,1.0,No ,Metropolitian ,21,7.988,True,middle_month,1,15.0
29.585221590422037,4.7,conditions Sandstorms,Low ,2,Snack ,scooter ,0.0,No ,Urban ,13,7.949,False,middle_month,1,10.0
36.0,4.4,conditions Sandstorms,Medium ,1,Buffet ,motorcycle ,1.0,No ,Metropolitian ,33,4.578,True,end_month,1,5.0
26.0,4.5,conditions Sandstorms,High ,0,Drinks ,motorcycle ,0.0,No ,Urban ,23,4.565,False,start_month,1,15.0
34.0,4.6,conditions Fog,Medium ,0,Drinks ,motorcycle ,1.0,No ,Metropolitian ,41,17.298,False,middle_month,1,15.0
24.0,4.2,conditions Fog,Jam ,1,Drinks ,scooter ,1.0,No ,Metropolitian ,40,10.147,True,middle_month,1,15.0
24.0,4.3,conditions Fog,Jam ,2,Drinks ,motorcycle ,1.0,No ,Metropolitian ,33,12.694,False,middle_month,1,15.0
36.0,5.0,conditions Cloudy,Medium ,1,Meal ,motorcycle ,0.0,No ,Urban ,17,4.548,False,middle_month,1,5.0
29.0,4.2,conditions Fog,Jam ,1,Buffet ,scooter ,1.0,No ,Metropolitian ,37,8.076,True,start_month,2,10.0
25.0,4.7,conditions Stormy,Medium ,0,Meal ,motorcycle ,0.0,No ,Urban ,20,12.749,True,end_month,1,5.0
30.0,4.3,conditions Stormy,Medium ,2,Meal ,scooter ,0.0,No ,Metropolitian ,34,9.098,True,end_month,1,10.0
32.0,4.2,conditions Stormy,High ,2,Snack ,scooter ,1.0,No ,Metropolitian ,32,4.578,True,middle_month,1,10.0
23.0,4.6,conditions Sandstorms,Medium ,1,Buffet ,motorcycle ,1.0,No ,Urban ,29,9.259,False,start_month,1,15.0
26.0,4.2,conditions Stormy,High ,0,Drinks ,motorcycle ,1.0,No ,Urban ,38,4.58,False,middle_month,1,15.0
38.0,4.7,conditions Sandstorms,Jam ,2,Drinks ,scooter ,0.0,No ,Metropolitian ,31,6.956,True,middle_month,1,5.0
38.0,4.6,conditions Cloudy,Low ,1,Snack ,scooter ,0.0,No ,Urban ,30,8.01,False,start_month,1,15.0
30.0,4.8,conditions Windy,Jam ,1,Snack ,motorcycle ,1.0,No ,Metropolitian ,33,6.848,False,middle_month,1,10.0
33.0,4.0,conditions Cloudy,Medium ,2,Meal ,electric_scooter ,1.0,No ,Metropolitian ,40,8.013,False,middle_month,1,10.0
39.0,4.6,conditions Windy,Jam ,0,Meal ,motorcycle ,2.0,No ,Metropolitian ,35,14.879,True,middle_month,1,5.0
29.0,4.7,conditions Sunny,Jam ,2,Snack ,scooter ,1.0,No ,Metropolitian ,22,7.978,False,start_month,2,5.0
38.0,4.9,conditions Sunny,Low ,0,Drinks ,motorcycle ,1.0,No ,Metropolitian ,25,1.128,False,end_month,1,10.0
33.0,5.0,conditions Sandstorms,High ,2,Snack ,scooter ,0.0,No ,Metropolitian ,33,1.128,False,start_month,1,5.0
22.0,4.6,conditions Cloudy,Low ,0,Drinks ,motorcycle ,1.0,No ,Metropolitian ,24,2.308,False,start_month,1,10.0
33.0,4.9,conditions Sandstorms,Medium ,0,Meal ,motorcycle ,0.0,No ,Metropolitian ,35,3.347,False,end_month,1,5.0
30.0,4.0,conditions Fog,Jam ,2,Meal ,electric_scooter ,0.0,No ,Metropolitian ,38,3.412,True,end_month,1,10.0
26.0,4.8,conditions Cloudy,Medium ,2,Snack ,scooter ,0.0,No ,Urban ,10,4.579,False,middle_month,1,5.0
33.0,4.2,conditions Sandstorms,Low ,0,Snack ,motorcycle ,1.0,No ,Metropolitian ,26,1.573,False,start_month,2,15.0
27.0,4.8,conditions Cloudy,Medium ,2,Buffet ,electric_scooter ,0.0,No ,Metropolitian ,13,4.578,True,start_month,2,10.0
24.0,4.9,conditions Sunny,Low ,0,Meal ,motorcycle ,1.0,No ,Metropolitian ,25,12.586,False,end_month,1,5.0
24.0,4.3,conditions Fog,Medium ,1,Meal ,motorcycle ,0.0,No ,Metropolitian ,39,14.781,True,end_month,1,15.0
22.0,4.7,conditions Windy,Medium ,2,Snack ,motorcycle ,1.0,No ,Metropolitian ,27,15.066,False,start_month,1,10.0
33.0,4.1,conditions Windy,Low ,0,Meal ,motorcycle ,0.0,No ,Urban ,20,1.573,False,middle_month,1,15.0
31.0,4.9,conditions Sunny,Low ,0,Drinks ,motorcycle ,0.0,No ,Metropolitian ,21,15.068,False,start_month,1,15.0
22.0,4.6,conditions Fog,Low ,2,Drinks ,motorcycle ,0.0,No ,Metropolitian ,11,1.112,False,middle_month,1,10.0
24.0,4.6,conditions Fog,Low ,1,Snack ,scooter ,0.0,No ,Metropolitian ,14,1.116,False,middle_month,1,10.0
21.0,5.0,conditions Fog,Jam ,0,Snack ,motorcycle ,1.0,No ,Metropolitian ,27,6.803,False,end_month,1,10.0
21.0,4.8,conditions Stormy,Jam ,0,Snack ,motorcycle ,0.0,No ,Urban ,39,8.115,True,end_month,1,10.0
24.0,5.0,conditions Fog,Low ,1,Buffet ,motorcycle ,1.0,No ,Metropolitian ,24,10.233,False,end_month,1,10.0
25.0,4.8,conditions Sandstorms,Low ,2,Snack ,scooter ,1.0,No ,Metropolitian ,15,6.957,True,start_month,2,15.0
34.0,3.8,conditions Sunny,Jam ,1,Snack ,motorcycle ,1.0,No ,Urban ,34,10.299,True,start_month,1,10.0
38.0,4.9,conditions Sunny,Low ,0,Drinks ,motorcycle ,1.0,No ,Metropolitian ,23,3.402,False,start_month,1,5.0
28.0,3.9,conditions Sunny,Jam ,0,Drinks ,motorcycle ,1.0,No ,Metropolitian ,41,3.477,False,end_month,1,15.0
27.0,4.3,conditions Windy,Jam ,0,Snack ,motorcycle ,0.0,No ,Metropolitian ,35,12.587,False,start_month,2,5.0
25.0,4.7,conditions Stormy,Low ,2,Snack ,motorcycle ,1.0,No,Metropolitian ,11,3.411,False,start_month,2,15.0
21.0,4.1,conditions Cloudy,Jam ,2,Snack ,motorcycle ,2.0,No ,Metropolitian ,40,12.404,False,end_month,1,5.0
34.0,4.3,conditions Cloudy,Jam ,2,Drinks ,electric_scooter ,2.0,No ,Metropolitian ,40,10.231,False,start_month,1,5.0
33.0,4.7,conditions Stormy,Jam ,2,Drinks ,motorcycle ,1.0,No ,Metropolitian ,28,3.412,False,end_month,1,10.0
29.585221590422037,4.7,conditions Fog,Low,3,Buffet ,scooter ,1.0,No ,Urban ,19,16.025,False,middle_month,1,10.0
36.0,4.2,conditions Windy,Jam ,0,Snack ,motorcycle ,1.0,No ,Metropolitian ,34,3.424,False,start_month,1,10.0
22.0,4.4,conditions Stormy,Low ,0,Snack ,motorcycle ,0.0,No ,Metropolitian ,17,1.16,False,start_month,2,5.0
30.0,4.6,conditions Cloudy,Low ,1,Snack ,motorcycle ,1.0,No ,Metropolitian ,30,9.021,False,middle_month,1,10.0
36.0,4.9,conditions Sandstorms,Medium ,1,Meal ,motorcycle ,0.0,No ,Metropolitian ,25,7.863,False,middle_month,1,15.0
23.0,4.9,conditions Fog,High ,0,Buffet ,motorcycle ,0.0,No ,Metropolitian ,28,4.462,False,middle_month,1,10.0
24.0,4.0,conditions Cloudy,Medium ,1,Meal ,motorcycle ,1.0,No ,Metropolitian ,35,14.461,False,middle_month,1,5.0
33.0,4.8,conditions Windy,Medium ,0,Buffet ,motorcycle ,1.0,No ,Metropolitian ,42,10.233,False,start_month,2,5.0
30.0,4.9,conditions Cloudy,Jam ,1,Meal ,scooter ,0.0,No ,Metropolitian ,49,9.155,True,end_month,1,15.0
24.0,4.8,conditions Sandstorms,Low ,1,Meal ,motorcycle ,0.0,No ,Urban ,11,12.404,False,middle_month,1,5.0
39.0,4.9,conditions Sunny,Medium ,2,Buffet ,scooter ,0.0,No ,Urban ,17,3.434,False,middle_month,1,5.0
33.0,4.8,conditions Fog,Low ,2,Snack ,scooter ,0.0,No ,Metropolitian ,17,3.462,False,start_month,1,15.0
29.585221590422037,4.7,conditions Fog,Low,3,Drinks ,motorcycle ,2.0,No ,Metropolitian ,43,17120.604,False,middle_month,1,10.0
31.0,4.6,conditions Stormy,Low ,1,Drinks ,scooter ,1.0,No ,Metropolitian ,28,2.319,False,start_month,2,10.0
31.0,4.8,conditions Cloudy,Low ,0,Buffet ,motorcycle ,0.0,No ,Metropolitian ,38,10.206,False,middle_month,1,5.0
34.0,4.0,conditions Fog,Jam ,2,Meal ,motorcycle ,1.0,No ,Metropolitian ,36,6.766,False,start_month,1,15.0
25.0,4.6,conditions Stormy,Medium ,1,Drinks ,scooter ,1.0,No ,Metropolitian ,22,10.417,False,middle_month,1,5.0
28.0,4.9,conditions Fog,Medium ,2,Buffet ,electric_scooter ,2.0,No ,Metropolitian ,37,12.754,False,end_month,1,5.0
29.0,4.6,conditions Sandstorms,High ,2,Meal ,motorcycle ,0.0,No ,Metropolitian ,17,4.548,False,middle_month,1,5.0
33.0,4.4,conditions Sandstorms,High ,0,Meal ,motorcycle ,1.0,No ,Urban ,48,4.578,False,start_month,2,10.0
38.0,5.0,conditions Windy,High ,1,Drinks ,scooter ,1.0,No ,Metropolitian ,31,4.45,False,middle_month,1,10.0
26.0,4.7,conditions Windy,Low ,1,Meal ,scooter ,0.0,No ,Urban ,10,3.478,False,end_month,1,15.0
28.0,5.0,conditions Sandstorms,Jam ,1,Buffet ,motorcycle ,0.0,No ,Metropolitian ,28,12.696,True,start_month,2,10.0
23.0,4.5,conditions Stormy,Medium ,1,Buffet ,scooter ,1.0,No ,Metropolitian ,26,8.115,False,middle_month,1,15.0
21.0,4.7,conditions Fog,Low ,2,Drinks ,scooter ,0.0,No ,Metropolitian ,15,6.822,False,end_month,1,10.0
24.0,4.6,conditions Sunny,Jam ,1,Drinks ,scooter ,1.0,No ,Metropolitian ,16,3.383,True,middle_month,1,10.0
23.0,4.6,conditions Sunny,Medium ,2,Buffet ,motorcycle ,0.0,No ,Metropolitian ,17,12.588,False,end_month,1,15.0
26.0,4.8,conditions Stormy,Low ,2,Buffet ,electric_scooter ,1.0,No ,Metropolitian ,16,9.276,False,end_month,1,5.0
35.0,4.5,conditions Windy,High ,2,Snack ,scooter ,0.0,No ,Metropolitian ,29,2.246,False,middle_month,1,15.0
38.0,5.0,conditions Fog,Low ,0,Meal ,motorcycle ,0.0,No ,Metropolitian ,28,3.433,False,start_month,1,5.0
22.0,4.9,conditions Sunny,Low ,1,Meal ,motorcycle ,1.0,No ,Metropolitian ,19,2.282,False,end_month,1,10.0
33.0,4.2,conditions Windy,Medium ,2,Snack ,scooter ,0.0,No ,Urban ,33,4.718,True,middle_month,1,10.0
29.585221590422037,4.7,conditions Fog,Low,1,Drinks ,scooter ,0.0,No ,Urban ,27,4.565,False,start_month,1,10.0
23.0,4.5,conditions Sunny,Jam ,2,Snack ,scooter ,1.0,No ,Metropolitian ,22,11.008,False,middle_month,1,15.0
24.0,4.9,conditions Cloudy,Low ,2,Buffet ,electric_scooter ,1.0,No ,Metropolitian ,15,1.147,False,middle_month,1,5.0
35.0,4.7,conditions Stormy,Jam ,2,Buffet ,electric_scooter ,1.0,No ,Metropolitian ,25,6.823,False,middle_month,1,15.0
37.0,4.9,conditions Cloudy,Low ,0,Buffet ,motorcycle ,2.0,No ,Metropolitian ,41,14.502,True,middle_month,1,10.0
31.0,4.2,conditions Sandstorms,High ,0,Buffet ,motorcycle ,0.0,No ,Metropolitian ,41,4.637,False,start_month,1,15.0
22.0,4.7,conditions Sunny,Low ,2,Drinks ,scooter ,1.0,No ,Metropolitian ,20,2.29,False,start_month,1,5.0
24.0,4.6,conditions Cloudy,Low ,1,Snack ,motorcycle ,1.0,No ,Metropolitian ,28,9.158,False,start_month,2,10.0
39.0,4.5,conditions Cloudy,Medium ,2,Buffet ,motorcycle ,1.0,No ,Metropolitian ,15,6.868,True,middle_month,1,10.0
28.0,4.9,conditions Stormy,Low ,2,Buffet ,scooter ,0.0,No ,Metropolitian ,10,2.246,False,middle_month,1,5.0
35.0,5.0,conditions Stormy,Jam ,0,Meal ,motorcycle ,1.0,Yes ,Metropolitian ,44,10.207,False,middle_month,1,5.0
25.0,4.9,conditions Windy,Jam ,2,Drinks ,scooter ,1.0,No ,Urban ,22,3.478,True,end_month,1,5.0
29.0,5.0,conditions Stormy,Jam ,0,Buffet ,motorcycle ,1.0,No ,Metropolitian ,38,9.072,False,start_month,1,5.0
21.0,4.8,conditions Sandstorms,Jam ,1,Drinks ,motorcycle ,1.0,No ,Metropolitian ,26,12.535,False,start_month,1,5.0
38.0,4.8,conditions Sunny,Low ,0,Drinks ,motorcycle ,1.0,No ,Urban ,28,3.369,True,middle_month,1,5.0
32.0,4.6,conditions Fog,High ,0,Meal ,motorcycle ,1.0,No ,Metropolitian ,34,1.145,True,end_month,1,10.0
35.0,4.6,conditions Fog,Jam ,1,Snack ,motorcycle ,0.0,No ,Metropolitian ,41,14.813,False,end_month,1,10.0
25.0,4.8,conditions Sunny,Jam ,0,Drinks ,motorcycle ,0.0,No ,Urban ,16,12.553,False,end_month,1,5.0
39.0,5.0,conditions Sunny,Low ,1,Drinks ,motorcycle ,1.0,No ,Metropolitian ,19,2.279,False,start_month,2,5.0
27.0,4.9,conditions Stormy,Medium ,1,Meal ,scooter ,0.0,No ,Metropolitian ,21,4.638,False,start_month,1,10.0
38.0,4.6,conditions Windy,Medium ,2,Buffet ,electric_scooter ,1.0,No ,Metropolitian ,28,4.549,False,start_month,2,10.0
23.0,4.8,conditions Sunny,Medium ,2,Snack ,motorcycle ,0.0,No ,Urban ,10,14.742,True,end_month,1,15.0
22.0,4.7,conditions Sandstorms,Low ,0,Meal ,motorcycle ,1.0,No ,Metropolitian ,24,9.117,False,start_month,1,5.0
23.0,4.7,conditions Fog,High ,1,Meal ,scooter ,0.0,No ,Metropolitian ,25,1.143,False,middle_month,1,10.0
37.0,4.9,conditions Cloudy,Medium ,2,Snack ,motorcycle ,0.0,No ,Urban ,19,3.478,True,end_month,1,15.0
34.0,4.6,conditions Stormy,Medium ,0,Meal ,motorcycle ,3.0,No ,Metropolitian ,49,8.102,False,middle_month,1,10.0
29.0,4.8,conditions Sunny,Low ,0,Drinks ,motorcycle ,0.0,No ,Metropolitian ,27,9.117,False,start_month,1,15.0
24.0,4.1,conditions Fog,Jam ,1,Buffet ,motorcycle ,1.0,No ,Metropolitian ,34,5.725,True,end_month,1,10.0
35.0,4.7,conditions Fog,Low ,0,Meal ,motorcycle ,1.0,No ,Metropolitian ,26,2.255,False,start_month,1,15.0
24.0,4.8,conditions Sandstorms,Low ,1,Drinks ,scooter ,1.0,No ,Metropolitian ,17,10.416,True,start_month,1,15.0
38.0,4.9,conditions Cloudy,Low ,1,Drinks ,scooter ,0.0,No ,Metropolitian ,15,3.419,False,start_month,1,5.0
28.0,4.6,conditions Stormy,Low ,1,Buffet ,motorcycle ,1.0,No ,Urban ,18,7.809,False,start_month,2,10.0
26.0,4.6,conditions Sunny,Medium ,0,Drinks ,motorcycle ,1.0,No ,Metropolitian ,16,8.076,False,start_month,1,15.0
20.0,4.7,conditions Windy,Jam ,1,Drinks ,motorcycle ,1.0,No ,Metropolitian ,23,6.957,False,end_month,1,15.0
